store_id,first_category_id,second_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday,discount_effect,avg_stock_sales_ratio,temp_humidity_ratio,weather_impact,is_weekend,is_holiday_activity,category_combo,discount_category_impact,sales_level
53,23,48,429,2024-04-08,0.0,16,0.8445945978164673,0,1,1.4238,17.4,77.07,1.06,2024,4,8,Monday,0.0,0.0,0.22287690534136032,7.06914,0,0,23_48,19.425675749778748,0
18,16,27,291,2024-04-18,0.6,5,0.804,0,1,0.9611,18.9,74.93,1.61,2024,4,18,Thursday,0.4824,0.09999999999999999,0.24891347293559854,7.36533,0,0,16_27,12.864,0
2,24,69,645,2024-06-25,0.7,0,1.0,0,0,12.4881,28.31,84.89,1.25,2024,6,25,Tuesday,0.7,0.7,0.3296076376760973,14.69543,0,0,24_69,24.0,0
46,16,25,366,2024-06-08,0.4,14,0.9,1,1,4.3324,24.01,78.79,1.73,2024,6,8,Saturday,0.36000000000000004,0.02666666666666667,0.30091490161674395,10.384720000000002,1,1,16_25,14.4,0
100,4,28,117,2024-05-20,2.0,0,1.0,0,0,1.0945,22.26,72.52,2.19,2024,5,20,Monday,2.0,2.0,0.30277475516866165,8.575350000000002,0,0,4_28,4.0,1
142,28,72,411,2024-06-12,0.3,0,0.784,0,1,3.2049,25.8,80.01,1.51,2024,6,12,Wednesday,0.2352,0.3,0.31847920009875325,10.828470000000001,0,0,28_72,21.952,0
134,20,50,847,2024-06-12,0.4,0,1.0,0,0,6.527,26.11,80.3,1.57,2024,6,12,Wednesday,0.4,0.4,0.3211562115621156,11.9311,0,0,20_50,20.0,0
96,0,13,257,2024-04-07,0.2,0,0.961,0,0,1.7513,17.11,81.16,1.09,2024,4,7,Sunday,0.1922,0.2,0.20825219084712757,7.04239,1,0,0_13,0.0,0
55,20,50,847,2024-04-26,0.5,7,1.0,0,0,2.3327,19.39,72.54,1.61,2024,4,26,Friday,0.5,0.0625,0.26366603209137884,7.97281,0,0,20_50,20.0,0
128,31,79,258,2024-04-19,0.6,0,0.921,0,0,1.4931,18.97,75.43,1.73,2024,4,19,Friday,0.5526,0.6,0.24820096820620172,7.51693,0,0,31_79,28.551000000000002,0
59,4,28,190,2024-06-22,0.0,16,1.0,1,0,8.1339,26.94,82.29,1.91,2024,6,22,Saturday,0.0,0.0,0.3234481930603914,12.643170000000001,1,0,4_28,4.0,0
148,22,81,783,2024-06-04,1.2,0,0.838,0,1,1.7313,24.19,75.99,1.66,2024,6,4,Tuesday,1.0055999999999998,1.2,0.3141966489154436,9.697390000000002,0,0,22_81,18.436,1
19,4,28,775,2024-06-11,1.6,0,0.675,0,1,5.6648,25.27,76.5,1.64,2024,6,11,Tuesday,1.08,1.6,0.32606451612903226,11.31544,0,0,4_28,2.7,1
143,10,38,672,2024-04-07,0.5,0,0.792,0,1,1.6286,17.13,79.33,1.18,2024,4,7,Sunday,0.396,0.5,0.2132453628781277,6.98658,1,0,10_38,7.92,0
0,4,53,26,2024-04-05,0.5,5,0.909,1,1,1.909,16.24,71.99,1.46,2024,4,5,Friday,0.4545,0.08333333333333333,0.22249623236059735,6.6307,0,1,4_53,3.636,0
8,4,28,19,2024-04-07,1.2,7,1.0,0,0,2.0339,16.55,79.62,1.23,2024,4,7,Sunday,1.2,0.15,0.20528404862317043,6.861170000000001,1,0,4_28,4.0,1
119,21,61,93,2024-03-30,0.6,5,1.0,1,0,2.0933,15.91,76.46,1.73,2024,3,30,Saturday,0.6,0.09999999999999999,0.20539633359153114,6.472990000000001,1,0,21_61,21.0,0
46,8,29,77,2024-05-15,0.3,0,0.883,0,1,1.4312,21.34,70.01,2.16,2024,5,15,Wednesday,0.26489999999999997,0.3,0.30052105337276436,8.31736,0,0,8_29,7.064,0
62,8,8,214,2024-06-05,0.3,0,1.0,0,0,1.7163,24.68,71.57,1.5,2024,6,5,Wednesday,0.3,0.3,0.3400854347526526,9.93689,0,0,8_8,8.0,0
152,5,6,2,2024-05-07,0.2,0,1.0,0,0,0.6473,20.5,78.33,1.45,2024,5,7,Tuesday,0.2,0.2,0.25841421908483553,7.959190000000002,0,0,5_6,5.0,0
131,10,33,650,2024-04-17,1.2,5,0.878,0,1,1.7493,17.7,76.79,1.95,2024,4,17,Wednesday,1.0535999999999999,0.19999999999999998,0.22753567296567678,7.01979,0,0,10_33,8.78,1
140,8,29,150,2024-04-10,0.3,0,1.0,0,0,1.2949,17.72,79.04,2.0,2024,4,10,Wednesday,0.3,0.3,0.22138930534732632,6.87647,0,0,8_29,8.0,0
91,8,29,76,2024-06-23,0.0,16,1.0,1,0,10.2488,26.99,84.8,1.32,2024,6,23,Sunday,0.0,0.0,0.31456876456876454,13.474639999999997,1,0,8_29,8.0,0
118,8,29,201,2024-05-11,1.4,0,1.0,1,0,2.3883,21.88,70.12,1.45,2024,5,11,Saturday,1.4,1.4,0.3076490438695163,9.03349,1,0,8_29,8.0,1
121,4,28,500,2024-04-15,0.6,0,0.549,0,1,2.8581,18.45,81.05,1.68,2024,4,15,Monday,0.3294,0.6,0.22486288848263253,7.73343,0,0,4_28,2.196,0
57,28,52,62,2024-06-20,0.8,11,0.748,0,1,10.5352,27.52,85.87,1.73,2024,6,20,Thursday,0.5984,0.06666666666666667,0.316795211235179,13.649560000000001,0,0,28_52,20.944,1
135,20,68,122,2024-05-03,0.9,0,0.922,1,0,2.0929,20.49,74.04,1.46,2024,5,3,Friday,0.8298000000000001,0.9,0.27305437100213215,8.385869999999999,0,0,20_68,18.44,1
60,10,38,682,2024-06-05,1.2,2,0.676,0,1,1.3758,24.22,79.03,1.77,2024,6,5,Wednesday,0.8112,0.39999999999999997,0.30263651130825936,9.56974,0,0,10_38,6.760000000000001,1
62,21,64,666,2024-05-11,1.8,0,1.0,1,0,2.1752,21.8,71.76,1.22,2024,5,11,Saturday,1.8,1.8,0.29961517317207254,9.00656,1,0,21_64,21.0,1
118,5,5,768,2024-06-23,0.6,0,0.61,1,0,11.6651,27.1,85.61,1.52,2024,6,23,Sunday,0.366,0.6,0.31289689412308047,13.883530000000002,1,0,5_5,3.05,0
137,16,25,296,2024-06-16,1.5,5,0.839,1,1,8.0492,26.48,82.29,1.52,2024,6,16,Sunday,1.2585,0.25,0.31792532116700684,12.55076,1,1,16_25,13.424,1
151,4,28,140,2024-04-03,0.3,13,1.0,0,0,1.7183,16.11,76.32,1.51,2024,4,3,Wednesday,0.3,0.02142857142857143,0.20835488877392655,6.506489999999999,0,0,4_28,4.0,0
148,0,19,54,2024-05-14,0.3,0,1.0,0,0,0.8185,22.19,71.99,1.88,2024,5,14,Tuesday,0.3,0.3,0.30401424852719555,8.55755,0,0,0_19,0.0,0
118,30,74,121,2024-04-23,0.5,2,1.0,0,0,1.6943,18.81,78.11,1.57,2024,4,23,Tuesday,0.5,0.16666666666666666,0.2377701934015927,7.56129,0,0,30_74,30.0,0
74,16,27,293,2024-04-05,0.6,5,0.995,1,0,1.9215,15.92,75.26,1.37,2024,4,5,Friday,0.597,0.09999999999999999,0.2087595069499082,6.53345,0,0,16_27,15.92,0
2,20,50,212,2024-03-31,0.6,4,1.0,1,0,1.5614,16.39,77.66,1.64,2024,3,31,Sunday,0.6,0.12,0.20836511568777016,6.532420000000001,1,0,20_50,20.0,0
148,8,8,214,2024-05-02,0.3,0,0.908,1,1,1.7775,21.01,73.71,1.62,2024,5,2,Thursday,0.2724,0.3,0.2812207201177888,8.451250000000002,0,1,8_8,7.264,0
131,16,25,496,2024-05-20,0.9,0,0.853,0,1,1.7653,21.47,75.52,1.65,2024,5,20,Monday,0.7677,0.9,0.28058024046001045,8.62259,0,0,16_25,13.648,1
96,28,72,834,2024-05-03,0.2,16,1.0,1,0,2.0388,20.86,75.73,1.27,2024,5,3,Friday,0.2,0.011764705882352941,0.27186237456014595,8.574639999999999,0,0,28_72,28.0,0
81,8,29,193,2024-04-29,0.9,0,0.825,0,1,2.3734,19.44,76.54,1.74,2024,4,29,Monday,0.7424999999999999,0.9,0.250709311323188,7.96602,0,0,8_29,6.6,1
93,4,53,26,2024-06-05,0.5,0,0.909,0,1,1.5124,24.31,72.11,1.71,2024,6,5,Wednesday,0.4545,0.5,0.33251265216796605,9.66472,0,0,4_53,3.636,0
62,21,64,666,2024-06-14,1.9,0,0.898,0,1,6.4889,27.4,76.86,1.64,2024,6,14,Friday,1.7062,1.9,0.3519136912406884,12.414670000000001,0,0,21_64,18.858,1
62,15,42,58,2024-06-07,0.9,2,0.749,0,1,1.819,25.67,73.36,1.39,2024,6,7,Friday,0.6741,0.3,0.34521247982786446,10.396700000000001,0,0,15_42,11.235,1
60,4,28,775,2024-05-17,0.9,9,0.75,0,1,0.8864,23.36,74.2,1.64,2024,5,17,Friday,0.675,0.09,0.31063829787234043,9.11792,0,0,4_28,3.0,1
35,29,76,740,2024-04-02,0.9,11,1.0,0,0,3.2152,15.64,76.65,2.3,2024,4,2,Tuesday,0.9,0.075,0.20141661300708305,6.5305599999999995,0,0,29_76,29.0,1
58,8,29,200,2024-06-14,0.5,11,1.0,0,0,6.4678,27.14,76.94,1.73,2024,6,14,Friday,0.5,0.041666666666666664,0.34821657685399027,12.27734,0,0,8_29,8.0,0
144,3,15,781,2024-04-29,0.6,12,0.87,0,1,2.3718,19.75,76.32,1.44,2024,4,29,Monday,0.522,0.04615384615384615,0.2554319710294879,8.17954,0,0,3_15,2.61,0
12,5,5,768,2024-04-30,0.0,0,1.0,0,0,3.2022,19.49,73.52,1.98,2024,4,30,Tuesday,0.0,0.0,0.26154052603327965,8.16266,0,0,5_5,5.0,0
67,20,68,769,2024-05-10,0.8,0,0.724,0,1,1.6186,20.43,65.34,1.67,2024,5,10,Friday,0.5792,0.8,0.3079589990955683,8.156580000000002,0,0,20_68,14.48,1
118,14,40,793,2024-06-13,0.8,7,1.0,0,0,6.4778,26.24,78.6,1.52,2024,6,13,Thursday,0.8,0.1,0.32964824120603015,11.983340000000002,0,0,14_40,14.0,1
131,16,25,295,2024-04-24,0.1,0,1.0,0,0,1.0459,18.97,78.13,1.37,2024,4,24,Wednesday,0.1,0.1,0.23973208644003538,7.4907699999999995,0,0,16_25,16.0,0
60,20,50,104,2024-05-26,2.9,0,0.753,1,1,1.0629,23.25,72.03,1.77,2024,5,26,Sunday,2.1837,2.9,0.3183623168560865,9.08787,1,1,20_50,15.06,1
146,8,29,201,2024-04-19,0.2,0,1.0,0,0,1.4913,18.31,75.53,1.73,2024,4,19,Friday,0.2,0.2,0.23925258068731214,7.25239,0,0,8_29,8.0,0
137,21,61,74,2024-04-16,0.7,1,1.0,0,0,3.0598,17.95,74.45,1.65,2024,4,16,Tuesday,0.7,0.35,0.23790589794565936,7.602939999999999,0,0,21_61,21.0,0
148,16,26,345,2024-05-31,0.9,6,1.0,0,0,1.986,23.76,72.98,1.45,2024,5,31,Friday,0.9,0.1285714285714286,0.32116788321167883,9.664800000000001,0,0,16_26,16.0,1
1,11,62,487,2024-06-11,0.2,0,1.0,0,0,5.673,25.3,76.56,1.64,2024,6,11,Tuesday,0.2,0.2,0.3261990716864363,11.329900000000002,0,0,11_62,11.0,0
100,7,17,396,2024-05-11,0.2,0,1.0,1,0,2.1773,21.4,71.56,1.87,2024,5,11,Saturday,0.2,0.2,0.294928335170893,8.652190000000001,1,0,7_17,7.0,0
100,10,33,129,2024-04-30,1.2,8,1.0,0,0,3.1944,19.44,73.74,2.02,2024,4,30,Tuesday,1.2,0.13333333333333333,0.26010168584426013,8.12832,0,0,10_33,10.0,1
34,7,17,826,2024-04-03,0.3,0,1.0,0,0,1.7323,17.06,76.2,1.33,2024,4,3,Wednesday,0.3,0.3,0.2209844559585492,6.94469,0,0,7_17,7.0,0
91,20,58,223,2024-05-03,1.2,0,0.851,1,1,2.0873,20.49,74.03,1.46,2024,5,3,Friday,1.0211999999999999,1.2,0.2730907636945222,8.384189999999998,0,1,20_58,17.02,1
134,8,29,220,2024-05-12,1.0,0,0.989,1,0,0.6064,22.37,65.73,1.18,2024,5,12,Sunday,0.989,1.0,0.33523153004645584,8.775920000000001,1,0,8_29,7.912,1
109,8,29,84,2024-05-29,0.4,9,0.88,0,1,0.2106,22.73,63.47,1.85,2024,5,29,Wednesday,0.35200000000000004,0.04,0.35256708546610827,8.60018,0,0,8_29,7.04,0
149,5,5,768,2024-04-25,0.4,0,0.559,0,0,3.8711,20.02,78.02,1.31,2024,4,25,Thursday,0.22360000000000002,0.4,0.25335358137180464,8.77633,0,0,5_5,2.7950000000000004,0
19,24,51,416,2024-06-20,0.5,0,1.0,0,0,9.7401,27.55,86.95,1.98,2024,6,20,Thursday,0.5,0.5,0.313246162592382,13.348030000000001,0,0,24_51,24.0,0
59,8,29,77,2024-05-20,0.5,8,0.883,0,1,0.8904,22.24,72.51,1.69,2024,5,20,Monday,0.4415,0.05555555555555555,0.3025438715820976,8.65612,0,0,8_29,7.064,0
78,20,58,127,2024-03-30,0.1,5,1.0,1,0,2.0879,16.49,76.54,1.68,2024,3,30,Saturday,0.1,0.016666666666666666,0.21266443126128445,6.71837,1,0,20_58,20.0,0
12,21,64,489,2024-04-13,0.7,0,1.0,1,0,1.9464,17.7,81.07,1.71,2024,4,13,Saturday,0.7,0.7,0.21566955038381871,7.15092,1,0,21_64,21.0,0
18,18,80,194,2024-06-10,1.0,8,0.909,1,1,5.0102,26.14,75.24,1.8,2024,6,10,Monday,0.909,0.1111111111111111,0.3428646379853096,11.419060000000002,0,1,18_80,16.362000000000002,1
96,20,58,223,2024-04-03,1.0,0,0.851,0,1,2.9199,17.53,75.93,1.31,2024,4,3,Wednesday,0.851,1.0,0.2278694917457429,7.49497,0,0,20_58,17.02,1
59,20,58,127,2024-06-05,0.7,0,0.948,0,0,1.9212,24.06,71.75,1.64,2024,6,5,Wednesday,0.6636,0.7,0.3307216494845361,9.70836,0,0,20_58,18.96,0
100,22,81,783,2024-04-11,0.3,0,0.827,0,1,2.6111,17.36,78.49,2.11,2024,4,11,Thursday,0.2481,0.3,0.21839225059755946,7.09433,0,0,22_81,18.194,0
112,31,79,688,2024-05-06,0.8,10,0.849,0,0,1.6418,20.75,70.44,1.61,2024,5,6,Monday,0.6792,0.07272727272727274,0.2904535274356103,8.30954,0,0,31_79,26.319,1
131,21,64,806,2024-04-04,0.8,6,1.0,1,0,1.6238,15.74,75.74,1.67,2024,4,4,Thursday,0.8,0.1142857142857143,0.20510815741464689,6.28214,0,0,21_64,21.0,1
140,29,76,452,2024-04-17,0.6,6,1.0,0,0,1.5887,18.66,75.45,1.68,2024,4,17,Wednesday,0.6,0.08571428571428572,0.24408109875735776,7.43661,0,0,29_76,29.0,0
67,21,64,691,2024-06-11,3.3,3,1.0,0,0,5.6701,25.27,76.5,1.64,2024,6,11,Tuesday,3.3,0.825,0.32606451612903226,11.31703,0,0,21_64,21.0,1
0,4,28,775,2024-05-16,0.4,12,0.75,0,1,2.0522,22.63,68.37,1.86,2024,5,16,Thursday,0.30000000000000004,0.03076923076923077,0.3262217096727692,9.10966,0,0,4_28,3.0,0
55,20,68,122,2024-06-23,3.1,9,0.861,1,1,10.2548,26.99,84.82,1.32,2024,6,23,Sunday,2.6691000000000003,0.31,0.31449545560475417,13.476439999999998,1,1,20_68,17.22,1
29,20,68,122,2024-05-10,1.3,7,0.923,0,0,1.6176,20.43,65.33,1.67,2024,5,10,Friday,1.1999000000000002,0.1625,0.30800542740841247,8.15628,0,0,20_68,18.46,1
115,16,25,631,2024-06-23,1.0,6,0.982,1,0,10.255,27.67,84.8,1.45,2024,6,23,Sunday,0.982,0.14285714285714285,0.3224941724941725,13.7095,1,0,16_25,15.712,1
53,31,79,387,2024-05-19,0.6,0,0.906,1,1,2.2863,24.16,73.33,1.29,2024,5,19,Sunday,0.5436,0.6,0.3250369971747612,9.962890000000002,1,1,31_79,28.086000000000002,0
53,20,50,847,2024-06-06,0.7,0,1.0,0,0,0.8073,25.42,73.05,1.71,2024,6,6,Thursday,0.7,0.7,0.3432815665091155,9.897190000000002,0,0,20_50,20.0,0
148,16,27,292,2024-06-25,1.1,0,1.0,0,0,11.1951,28.22,85.11,1.25,2024,6,25,Tuesday,1.1,1.1,0.3277203576820346,14.27153,0,0,16_27,16.0,1
18,20,50,847,2024-06-06,1.2,0,1.0,0,0,0.8122,25.36,73.16,1.51,2024,6,6,Thursday,1.2,1.2,0.3419633225458468,9.934660000000001,0,0,20_50,20.0,1
84,4,28,117,2024-05-12,6.2,6,1.0,1,0,0.6313,21.95,65.86,1.74,2024,5,12,Sunday,6.2,0.8857142857142858,0.3282979359856416,8.447389999999999,1,0,4_28,4.0,1
60,23,10,644,2024-06-02,1.1,0,0.61,1,1,1.8255,23.65,75.98,1.52,2024,6,2,Sunday,0.671,1.1,0.307222655235126,9.551649999999999,1,1,23_10,14.03,1
148,4,28,810,2024-04-14,1.0,11,1.0,1,0,3.614,17.99,82.05,1.81,2024,4,14,Sunday,1.0,0.08333333333333333,0.21661649608669475,7.737199999999999,1,0,4_28,4.0,1
59,28,72,411,2024-04-06,0.4,2,0.8,1,1,2.4019,16.72,78.33,1.67,2024,4,6,Saturday,0.32000000000000006,0.13333333333333333,0.21076515819992436,6.907569999999999,1,1,28_72,22.400000000000002,0
147,21,61,74,2024-05-02,0.4,7,1.0,1,0,1.777,21.0,73.64,1.62,2024,5,2,Thursday,0.4,0.05,0.28135048231511256,8.447099999999999,0,0,21_61,21.0,0
0,16,25,310,2024-04-28,1.2,6,1.0,1,0,3.1543,20.66,76.54,1.78,2024,4,28,Sunday,1.2,0.17142857142857143,0.26644312612844984,8.67629,1,0,16_25,16.0,1
140,14,40,793,2024-05-10,0.4,0,1.0,0,1,1.9782,20.87,69.26,1.55,2024,5,10,Friday,0.4,0.4,0.2970395673213777,8.476460000000001,0,0,14_40,14.0,0
12,10,33,129,2024-05-08,0.7,9,1.0,0,0,0.8384,20.87,64.79,2.25,2024,5,8,Wednesday,0.7,0.06999999999999999,0.31722146222830216,7.92452,0,0,10_33,10.0,0
46,15,44,819,2024-04-24,0.1,0,1.0,0,0,1.0457,18.97,78.13,1.37,2024,4,24,Wednesday,0.1,0.1,0.23973208644003538,7.49071,0,0,15_44,15.0,0
57,16,25,633,2024-06-13,0.3,0,0.893,0,1,7.6873,26.44,81.84,1.59,2024,6,13,Thursday,0.26789999999999997,0.3,0.31916948334138096,12.405190000000001,0,0,16_25,14.288,0
57,29,76,379,2024-06-19,0.4,10,0.925,0,0,15.3017,25.25,86.74,1.5,2024,6,19,Wednesday,0.37000000000000005,0.03636363636363637,0.2877820834283109,14.240510000000002,0,0,29_76,26.825000000000003,0
62,4,28,79,2024-04-01,0.5,0,0.66,0,1,3.3339,15.86,77.86,1.14,2024,4,1,Monday,0.33,0.5,0.20111590159776818,7.0021700000000004,0,0,4_28,2.64,0
121,28,72,411,2024-05-09,0.7,4,0.784,0,1,0.9449,21.99,70.77,1.56,2024,5,9,Thursday,0.5488,0.13999999999999999,0.3063954298453393,8.611469999999999,0,0,28_72,21.952,0
74,16,25,426,2024-05-30,1.2,0,0.988,0,0,1.7514,22.51,70.89,1.78,2024,5,30,Thursday,1.1856,1.2,0.3131172624843511,8.995420000000001,0,0,16_25,15.808,1
84,28,72,834,2024-05-13,0.3,16,1.0,0,0,0.8635,21.82,66.22,2.56,2024,5,13,Monday,0.3,0.01764705882352941,0.3246057720916394,8.21905,0,0,28_72,28.0,0
140,16,25,633,2024-06-10,0.4,0,0.893,1,1,2.5656,25.66,75.48,1.66,2024,6,10,Monday,0.3572,0.4,0.3355125523012552,10.535680000000001,0,1,16_25,14.288,0
109,18,80,12,2024-05-15,0.5,0,0.821,0,1,1.4275,21.84,63.95,2.16,2024,5,15,Wednesday,0.4105,0.5,0.3362586605080831,8.516250000000001,0,0,18_80,14.777999999999999,0
151,8,29,200,2024-05-12,1.1,10,0.788,1,1,0.6045,21.59,65.66,1.08,2024,5,12,Sunday,0.8668000000000001,0.1,0.32388238823882387,8.493350000000001,1,1,8_29,6.304,1
61,16,25,638,2024-05-19,0.7,4,0.856,1,1,2.2907,24.2,73.34,1.3,2024,5,19,Sunday,0.5992,0.13999999999999999,0.325531342480495,9.97721,1,1,16_25,13.696,0
35,4,28,500,2024-04-08,1.3,10,0.625,0,1,1.2601,16.19,77.3,1.86,2024,4,8,Monday,0.8125,0.11818181818181818,0.2067688378033206,6.296030000000001,0,0,4_28,2.5,1
12,16,25,496,2024-03-30,0.7,4,1.0,1,0,2.0938,15.91,76.46,1.73,2024,3,30,Saturday,0.7,0.13999999999999999,0.20539633359153114,6.473140000000001,1,0,16_25,16.0,0
100,4,28,70,2024-05-25,4.4,0,1.0,1,0,1.0061,23.83,66.79,1.98,2024,5,25,Saturday,4.4,4.4,0.35152677386045134,9.239830000000001,1,0,4_28,4.0,1
142,16,27,635,2024-04-15,0.3,0,0.913,0,0,2.6336,18.2,79.6,1.75,2024,4,15,Monday,0.2739,0.3,0.22580645161290322,7.5450800000000005,0,0,16_27,14.608,0
145,7,17,677,2024-04-06,0.6,0,1.0,1,0,2.8301,16.3,84.04,1.46,2024,4,6,Saturday,0.6,0.6,0.19167450611476952,6.931030000000001,1,0,7_17,7.0,0
67,4,28,554,2024-06-06,0.9,0,0.791,0,1,0.8109,24.63,72.96,1.78,2024,6,6,Thursday,0.7119000000000001,0.9,0.3330178474851271,9.56127,0,0,4_28,3.164,1
100,4,28,19,2024-05-21,1.1,0,1.0,0,0,1.7679,23.46,70.13,1.92,2024,5,21,Tuesday,1.1,1.1,0.3298186419232392,9.33837,0,0,4_28,4.0,1
142,20,58,515,2024-04-02,0.3,0,0.943,0,0,3.083,16.28,77.68,1.67,2024,4,2,Tuesday,0.2829,0.3,0.20691408235892222,6.9359,0,0,20_58,18.86,0
78,29,78,4,2024-06-17,0.9,0,0.97,0,0,7.8627,27.31,78.17,1.44,2024,6,17,Monday,0.873,0.9,0.3449538966780346,12.85081,0,0,29_78,28.13,1
12,4,28,215,2024-05-04,1.0,10,0.75,1,1,2.7401,21.06,70.34,1.59,2024,5,4,Saturday,0.75,0.09090909090909091,0.29520605550883094,8.769029999999999,1,1,4_28,3.0,1
119,4,28,810,2024-06-22,1.8,0,0.824,1,1,8.134,27.01,82.11,1.84,2024,6,22,Saturday,1.4831999999999999,1.8,0.3249909758151847,12.692200000000003,1,1,4_28,3.296,1
109,4,28,117,2024-06-04,3.0,1,1.0,0,0,1.2564,24.23,70.36,2.2,2024,6,4,Tuesday,3.0,1.5,0.33954596412556054,9.40892,0,0,4_28,4.0,1
149,4,28,797,2024-04-12,0.3,8,1.0,0,0,2.5793,17.88,81.16,1.67,2024,4,12,Friday,0.3,0.03333333333333333,0.21762414800389485,7.42479,0,0,4_28,4.0,0
96,4,28,207,2024-05-26,1.0,8,0.869,1,1,1.1924,22.84,70.48,1.84,2024,5,26,Sunday,0.869,0.1111111111111111,0.3195299384443201,8.941720000000002,1,1,4_28,3.476,1
24,20,68,486,2024-06-25,1.2,0,1.0,0,0,12.4901,28.52,84.59,1.32,2024,6,25,Tuesday,1.2,1.2,0.33321649725435215,14.75903,0,0,20_68,20.0,1
104,4,28,810,2024-06-15,1.7,0,0.837,1,1,7.1535,26.1,77.73,1.84,2024,6,15,Saturday,1.4228999999999998,1.7,0.3315127651467039,12.03405,1,1,4_28,3.348,1
57,20,50,567,2024-05-16,1.0,0,0.781,0,1,1.6515,23.37,72.81,1.65,2024,5,16,Thursday,0.781,1.0,0.31662376371765344,9.348450000000001,0,0,20_50,15.620000000000001,1
29,4,28,843,2024-06-05,0.5,6,0.913,0,0,1.914,24.05,71.61,1.57,2024,6,5,Wednesday,0.4565,0.07142857142857142,0.3312215948216499,9.7232,0,0,4_28,3.652,0
1,16,27,635,2024-04-06,0.8,10,0.869,1,0,2.4012,16.72,78.36,1.67,2024,4,6,Saturday,0.6952,0.07272727272727274,0.21068548387096772,6.90736,1,0,16_27,13.904,1
144,16,27,250,2024-05-30,0.6,7,1.0,0,0,1.295,22.89,67.52,1.96,2024,5,30,Thursday,0.6,0.075,0.3340630472854641,8.956500000000002,0,0,16_27,16.0,0
147,29,78,4,2024-05-07,3.7,0,0.887,0,0,0.7684,21.08,74.23,1.26,2024,5,7,Tuesday,3.2819000000000003,3.7,0.2802073640834773,8.28452,0,0,29_78,25.723,1
95,4,28,70,2024-05-01,5.1,0,1.0,1,0,2.3674,20.05,79.86,1.28,2024,5,1,Wednesday,5.1,5.1,0.24795943606232995,8.34622,0,0,4_28,4.0,1
147,4,28,118,2024-05-08,2.6,0,1.0,0,0,0.8978,21.52,72.51,1.52,2024,5,8,Wednesday,2.6,2.6,0.2927492858114542,8.42134,0,0,4_28,4.0,1
0,10,33,129,2024-05-11,0.7,0,1.0,1,0,2.1749,21.24,71.85,1.48,2024,5,11,Saturday,0.7,0.7,0.2915579958819492,8.704469999999999,1,0,10_33,10.0,0
81,4,53,774,2024-06-07,0.8,0,1.0,0,0,1.8132,25.38,73.43,1.85,2024,6,7,Friday,0.8,0.8,0.3409915356711003,10.140960000000002,0,0,4_53,4.0,1
145,30,75,598,2024-05-28,0.4,6,1.0,0,0,1.9527,21.68,76.64,1.62,2024,5,28,Tuesday,0.4,0.05714285714285715,0.2792375064399794,8.77181,0,0,30_75,30.0,0
29,8,29,200,2024-05-23,0.2,0,1.0,0,0,1.3119,23.63,66.77,1.91,2024,5,23,Thursday,0.2,0.2,0.3486793566474841,9.27257,0,0,8_29,8.0,0
8,16,27,250,2024-04-17,0.9,7,1.0,0,0,0.9412,18.03,74.65,1.73,2024,4,17,Wednesday,0.9,0.1125,0.23833443489755451,6.97536,0,0,16_27,16.0,1
2,8,29,200,2024-05-02,0.8,9,0.859,1,1,1.1932,20.87,73.04,1.6,2024,5,2,Thursday,0.6872,0.08,0.28187466234467856,8.22596,0,1,8_29,6.872,1
146,20,58,17,2024-06-23,0.7,0,1.0,1,0,10.2534,27.23,84.91,1.66,2024,6,23,Sunday,0.7,0.7,0.3169596088930276,13.470020000000002,1,0,20_58,20.0,0
18,4,28,19,2024-05-25,2.4,0,1.0,1,0,1.0058,24.18,66.58,1.64,2024,5,25,Saturday,2.4,2.4,0.3577981651376147,9.481740000000002,1,0,4_28,4.0,1
41,24,66,370,2024-06-23,1.2,9,1.0,1,0,10.2551,26.99,84.95,1.32,2024,6,23,Sunday,1.2,0.12,0.3140197789412449,13.476529999999999,1,0,24_66,24.0,1
100,20,68,486,2024-05-13,2.3,0,0.675,0,1,0.863,21.82,66.21,2.56,2024,5,13,Monday,1.5525,2.3,0.3246540693349204,8.2189,0,0,20_68,13.5,1
95,16,25,638,2024-04-13,0.5,0,0.836,1,1,2.141,18.54,86.36,1.67,2024,4,13,Saturday,0.418,0.5,0.21222527472527472,7.557300000000001,1,1,16_25,13.376,0
41,4,53,774,2024-05-11,1.3,0,1.0,1,0,2.1752,21.24,71.84,1.48,2024,5,11,Saturday,1.3,1.3,0.29159802306425037,8.704559999999999,1,0,4_53,4.0,1
1,16,25,290,2024-04-06,0.9,12,1.0,1,0,2.4012,16.72,78.36,1.67,2024,4,6,Saturday,0.9,0.06923076923076923,0.21068548387096772,6.90736,1,0,16_25,16.0,1
126,4,28,797,2024-04-24,0.8,7,0.565,0,1,0.7638,19.73,75.28,1.32,2024,4,24,Wednesday,0.45199999999999996,0.1,0.25865233350812794,7.725140000000001,0,0,4_28,2.26,1
145,5,6,536,2024-05-10,0.3,0,1.0,0,0,1.4755,20.17,76.21,1.77,2024,5,10,Friday,0.3,0.3,0.26123559124465745,7.979650000000002,0,0,5_6,5.0,0
